"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESF","WT01","WT03"
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-05",,,"0.13",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-16",,,"0.03",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-20",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-28",,,"0.30",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-29",,,"0.22",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-03-30",,,"0.03",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-12",,,"0.39",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-15",,,"0.16",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-16",,,"0.53",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-17",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-19",,,"0.08",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-20",,,"0.07",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-21",,,"0.48",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-04-22",,,"0.44",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-09-19",,,"0.81",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-10-22",,,"0.01",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-02",,,"0.42",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-03",,,"0.45",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-05",,,"0.06",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-06",,,"0.07",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-07",,,"0.17",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-08",,,"1.51",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-09",,,"0.10",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-11-12",,,"0.01",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-02",,,"0.62",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-04",,,"1.13",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-06",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-09",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-11",,,"1.36",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-12",,,"0.41",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-27",,,"1.75",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-28",,,"0.24",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-29",,,"0.17",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-30",,,"0.68",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2022-12-31",,,"2.26",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-01",,,"1.75",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-03",,,"0.34",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-04",,,"0.23",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-05",,,"0.93",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-06",,,"0.72",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-07",,,"0.01",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-08",,,"0.22",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-09",,,"1.06",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-10",,,"0.52",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-11",,,"0.54",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-14",,,"1.41",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-15",,,"0.23",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-16",,,"1.44",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-19",,,"0.35",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-01-30",,,"0.05",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-03",,,"0.38",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-05",,,"0.36",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-06",,,"0.07",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-11",,,"0.17",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-23",,,"0.04",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-24",,,"1.11",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-25",,,"0.22",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-26",,,"0.01",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-27",,,"0.33",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-02-28",,,"0.77",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-01",,,"0.50",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-05",,,"0.46",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-06",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-07",,,"0.21",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-08",,,"0.14",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-09",,,"0.04",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-10",,,"1.66",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-11",,,"0.02",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-12",,,"1.51",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-13",,,"0.03",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-14",,,"0.33",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-19",,,"0.21",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-21",,,"1.05",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-22",,,"0.16",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-24",,,"0.03",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-29",,,"0.61",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-03-30",,,"0.47",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-04-02",,,"0.04",,,,,,,,
"US1CAAL0024","FREMONT 3.7 NE, CA US","2023-04-07",,,"0.06",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-09",,,"0.02",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-10",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-11",,,"0.02",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-12",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-13",,,"0.14",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-14",,,"0.03",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-15",,,"0.21",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-16",,,"0.26",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-17",,,"0.01",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-18",,,"1.15",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-19",,,"0.36",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-20",,,"0.46",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-21",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-22",,,"0.10",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-23",,,"0.27",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-24",,,"0.16",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-29","    5","0.00",,,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-30",,,"0.30",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-01-31",,,"0.02",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-01",,,"0.00","0.0","0.0",,,,"0.0",,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-02",,,"0.03",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-03",,,"0.05",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-04",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-05",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-06",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-07",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-08",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-09",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-10",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-11",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-12",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-13",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-14",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-15",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-16",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-17",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-18",,,"0.69",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-19",,,"0.01",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-20",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-21",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-22",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-23",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-24",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-25",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-26",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-27",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-28",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-02-29",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-01",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-02",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-03",,,"0.01",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-04",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-05",,,"0.34",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-06",,,"1.04",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-07",,,"0.96",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-08",,,"0.11",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-09",,,"0.02",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-10",,,"0.03",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-11",,,"0.12",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-12",,,"0.45",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-13",,,"0.29",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-14",,,"0.73",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-15",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-16",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-17",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-18",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-19",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-20",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-21",,,"0.05",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-22",,,"0.58",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-23",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-24",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-25",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-26",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-27",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-28",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-29",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-30",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-03-31",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-01",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-02",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-03",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-04",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-05",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-06",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-07",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-08",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-09",,,"0.60",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-10",,,"0.81",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-11",,,"0.03",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-12",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-13",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-14",,,"0.10",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-15",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-16",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-17",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-18",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-19",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-20",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-21",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-22",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-23",,,"0.39",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-24",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-25",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-26",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-27",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-28",,,"0.08",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-29",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-04-30",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-01",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-02",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-03",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-04",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-05",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-06",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-07",,,"0.17",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-08",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-09",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-10",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-11",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-12",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-13",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-14",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-15",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-16",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-17",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-18",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-19",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-20",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-21",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-22",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-23",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-24",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-25",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-26",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-27",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-28",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-29",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-30",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-05-31",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-06-30","   30","0.00",,,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-07-31","   31","0.00",,,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-08-31","   31","0.00",,,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-01",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-02",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-03",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-04",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-05",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-06",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-07",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-08",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-09",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-10",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-11",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-12",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-13",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-14",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-15",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-16",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-17",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-18",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-19",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-20",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-21",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-22",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-23",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-24",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-25",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-26",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-27",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-28",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-29",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-09-30",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-01",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-02",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-03",,,"0.01",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-04",,,"0.01",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-05",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-06",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-07",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-08",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-09",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-10",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-11",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-12",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-13",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-14",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-15",,,"0.42",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-16",,,"0.88",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-17",,,"0.89",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-18",,,"0.06",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-19",,,"0.00",,,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-20",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-21",,,"0.00","0.0",,,,,,,
"US1CAAL0031","FREMONT 3.3 NNE, CA US","2016-10-22",,,"0.00","0.0",,,,,,,
